Purchase Year,Purchase Recency,Ticket Subject,Ticket Type,Customer Gender,Response Duration (hrs),Duration Bucket,Ticket Channel
1.0,-1.0134527041760542,10,2,2,1.619997266061468,5,3
1.0,-1.0134527041760542,1,2,2,1.860523032581072,5,0
0.0,0.9867258687843836,11,2,0,-0.3320959114889392,3,2
1.0,-1.0134527041760542,15,4,1,0.6840383050395318,4,2
0.0,0.9867258687843836,1,4,2,-0.7852603991345694,2,2
0.0,0.9867258687843836,14,3,2,-0.0183666508111951,3,3
1.0,-1.0134527041760542,8,1,0,0.3424219989682104,3,1
1.0,-1.0134527041760542,0,2,1,0.3249925955972246,3,1
0.0,0.9867258687843836,9,1,2,-0.3042088660953619,3,1
1.0,-1.0134527041760542,15,3,1,1.2069204061691048,4,2
1.0,-1.0134527041760542,14,3,0,0.1646420845841555,3,3
1.0,-1.0134527041760542,9,2,0,0.2012438316632256,3,3
1.0,-1.0134527041760542,13,0,2,0.8827335034687694,4,2
0.0,0.9867258687843836,3,3,0,1.496248502127469,5,1
1.0,-1.0134527041760542,15,4,2,-0.7190286663248234,2,0
1.0,-1.0134527041760542,7,4,1,-0.3042088660953619,3,3
1.0,-1.0134527041760542,2,4,2,-1.5904988348741125,1,1
0.0,0.9867258687843836,4,3,0,-0.2763218207017847,3,3
0.0,0.9867258687843836,4,1,1,0.736326515152489,4,0
0.0,0.9867258687843836,6,0,0,0.757241799197672,4,1
0.0,0.9867258687843836,12,2,2,0.3598514023391962,3,1
0.0,0.9867258687843836,13,4,1,0.2151873543600142,3,3
1.0,-1.0134527041760542,1,1,0,0.4330548964973365,3,1
1.0,-1.0134527041760542,9,2,2,-0.1665165794645742,3,2
1.0,-1.0134527041760542,3,1,1,0.9367646539188256,4,2
0.0,0.9867258687843836,3,4,2,0.2936196695294503,3,0
1.0,-1.0134527041760542,1,3,0,-1.2384248867801997,2,3
0.0,0.9867258687843836,2,4,0,-1.3430013070061144,2,0
0.0,0.9867258687843836,5,1,2,-1.018814404305779,2,1
0.0,0.9867258687843836,3,4,0,-0.6719692772231619,2,0
1.0,-1.0134527041760542,2,3,0,-0.2066042072178415,3,2
0.0,0.9867258687843836,15,2,0,-1.1111902421720037,2,1
0.0,0.9867258687843836,10,4,0,0.4522272402054209,3,3
1.0,-1.0134527041760542,14,3,1,-0.0880842642951382,3,1
0.0,0.9867258687843836,14,2,1,-0.5220764082326841,2,1
0.0,0.9867258687843836,8,3,1,-0.5621640359859514,2,0
0.0,0.9867258687843836,4,2,1,0.8391599950413051,4,1
1.0,-1.0134527041760542,0,0,2,1.0918863439205988,4,1
0.0,0.9867258687843836,1,2,0,0.0339215593017621,3,2
0.0,0.9867258687843836,5,4,1,0.8653041000977837,4,3
1.0,-1.0134527041760542,1,2,1,0.914106429536544,4,3
0.0,0.9867258687843836,0,1,1,-0.4575876157600368,3,1
1.0,-1.0134527041760542,8,2,0,-0.3530111955341221,3,2
0.0,0.9867258687843836,4,3,2,-1.6567305676838584,1,1
0.0,0.9867258687843836,4,1,0,0.0286927382904664,3,0
1.0,-1.0134527041760542,8,3,1,-0.0619401592386596,3,0
1.0,-1.0134527041760542,5,3,2,-1.1704502136333552,2,2
0.0,0.9867258687843836,8,2,1,0.9507081766156138,4,3
0.0,0.9867258687843836,4,3,1,-0.2693500593533903,3,2
1.0,-1.0134527041760542,3,2,1,-0.6841698595828518,2,0
1.0,-1.0134527041760542,6,0,2,1.3027821247095268,4,3
0.0,0.9867258687843836,5,3,1,-1.6515017466725626,1,1
1.0,-1.0134527041760542,4,3,0,-2.0244909788116585,1,1
0.0,0.9867258687843836,10,1,2,1.5555084735888205,5,3
1.0,-1.0134527041760542,6,0,0,2.338088684946082,5,3
1.0,-1.0134527041760542,3,3,0,2.0313311856167324,5,3
0.0,0.9867258687843836,2,2,0,0.0130062752565792,3,1
1.0,-1.0134527041760542,6,3,0,-1.8013946156630405,1,3
1.0,-1.0134527041760542,13,3,0,0.3615943426762948,3,1
0.0,0.9867258687843836,0,3,0,1.9424412284247048,5,0
0.0,0.9867258687843836,1,1,1,-1.9704598283616024,1,3
0.0,0.9867258687843836,4,4,1,0.0112633349194806,3,1
0.0,0.9867258687843836,12,1,0,-0.0183666508111951,3,3
0.0,0.9867258687843836,15,2,1,0.9210781908849384,4,2
0.0,0.9867258687843836,5,0,1,-0.2641212383420946,3,1
1.0,-1.0134527041760542,11,1,2,1.020425790099557,4,3
1.0,-1.0134527041760542,1,1,2,0.0740091870550294,3,1
1.0,-1.0134527041760542,1,2,1,-0.5865652007053316,2,0
0.0,0.9867258687843836,11,2,0,0.0792380080663252,3,1
1.0,-1.0134527041760542,10,2,2,-0.4785028998052197,2,3
1.0,-1.0134527041760542,8,0,2,0.3302214166085204,3,1
1.0,-1.0134527041760542,9,2,1,-1.3464871876803115,2,1
1.0,-1.0134527041760542,13,3,0,-1.485922414648198,1,1
1.0,-1.0134527041760542,15,3,1,1.565966115611412,5,3
1.0,-1.0134527041760542,6,4,0,-1.71599053914521,1,2
1.0,-1.0134527041760542,5,2,2,-0.8671785949782026,2,0
0.0,0.9867258687843836,15,4,1,-0.2728359400275875,3,3
0.0,0.9867258687843836,3,1,2,1.4352455903290189,4,2
0.0,0.9867258687843836,0,1,1,1.982528856177972,5,1
1.0,-1.0134527041760542,6,1,1,0.1628991442470569,3,0
1.0,-1.0134527041760542,1,0,2,0.3755378653730834,3,1
1.0,-1.0134527041760542,9,0,0,-0.5482205132891628,2,2
0.0,0.9867258687843836,10,4,0,1.6304549080840591,5,1
0.0,0.9867258687843836,3,3,0,-1.571326491166028,1,2
0.0,0.9867258687843836,10,1,2,-0.9647832538557228,2,1
0.0,0.9867258687843836,3,2,0,-0.4436440930632481,3,1
0.0,0.9867258687843836,4,1,0,-1.31162838093834,2,3
0.0,0.9867258687843836,15,2,2,0.2308738173939014,3,0
1.0,-1.0134527041760542,7,1,1,1.0273975514479516,4,1
0.0,0.9867258687843836,11,0,0,-1.4876653549852965,1,3
0.0,0.9867258687843836,9,1,0,1.6757713568486226,5,1
0.0,0.9867258687843836,13,0,1,-0.4244717493551637,3,1
1.0,-1.0134527041760542,6,3,1,-1.2018231397011296,2,3
1.0,-1.0134527041760542,8,1,0,0.6352359756007715,4,1
0.0,0.9867258687843836,11,1,2,-1.0815602564413278,2,2
1.0,-1.0134527041760542,14,2,2,-0.7294863083474149,2,3
0.0,0.9867258687843836,13,4,1,0.5637754217797298,4,0
1.0,-1.0134527041760542,14,3,0,0.2936196695294503,3,0
0.0,0.9867258687843836,8,2,2,-0.6841698595828518,2,2
0.0,0.9867258687843836,6,1,2,0.7642135605460663,4,2
1.0,-1.0134527041760542,3,1,0,-0.5865652007053316,2,0
1.0,-1.0134527041760542,13,4,1,0.3302214166085204,3,1
1.0,-1.0134527041760542,4,4,2,-0.2937512240727704,3,0
1.0,-1.0134527041760542,14,3,1,-1.2349390061060026,2,3
0.0,0.9867258687843836,2,2,2,-0.3042088660953619,3,3
1.0,-1.0134527041760542,8,2,1,-1.9634880670132075,1,2
0.0,0.9867258687843836,15,2,1,1.649627251792144,5,3
0.0,0.9867258687843836,2,4,1,0.1123538744711981,3,3
1.0,-1.0134527041760542,6,4,1,0.1785856072809441,3,1
0.0,0.9867258687843836,13,4,1,-1.4074900994787618,2,0
0.0,0.9867258687843836,4,4,2,1.945927109098902,5,2
1.0,-1.0134527041760542,0,1,0,1.0605134178528246,4,0
1.0,-1.0134527041760542,1,2,2,-1.121647884194595,2,1
1.0,-1.0134527041760542,10,2,0,-0.6527969335150775,2,2
1.0,-1.0134527041760542,14,0,1,-0.4697881981197268,3,1
0.0,0.9867258687843836,1,4,2,-0.3477823745228263,3,2
1.0,-1.0134527041760542,12,4,2,-1.4824365339740009,1,0
1.0,-1.0134527041760542,1,3,2,-0.3007229854211647,3,2
0.0,0.9867258687843836,11,3,0,0.1716138459325498,3,3
0.0,0.9867258687843836,9,4,2,1.459646755048399,4,0
0.0,0.9867258687843836,8,1,0,-1.1826507959930452,2,0
1.0,-1.0134527041760542,2,1,0,0.7258688731298977,4,3
0.0,0.9867258687843836,11,2,0,-0.1560589374419828,3,1
0.0,0.9867258687843836,9,4,0,1.822178345164903,5,2
0.0,0.9867258687843836,0,3,2,-1.0711026144187363,2,3
1.0,-1.0134527041760542,10,1,2,-2.0802650695988127,1,2
1.0,-1.0134527041760542,11,1,1,0.57597600413942,4,2
1.0,-1.0134527041760542,2,4,1,2.057475290673211,5,0
0.0,0.9867258687843836,14,1,0,1.280123900327245,4,2
1.0,-1.0134527041760542,10,3,0,0.7955864866138407,4,2
1.0,-1.0134527041760542,6,1,1,-1.883312811506673,1,1
1.0,-1.0134527041760542,4,0,2,1.294067423024034,4,3
0.0,0.9867258687843836,8,4,2,-0.0811125029467439,3,3
1.0,-1.0134527041760542,5,3,2,-0.2728359400275875,3,0
0.0,0.9867258687843836,12,4,0,0.2796761468326617,3,2
1.0,-1.0134527041760542,2,1,0,-0.1543159971048842,3,3
1.0,-1.0134527041760542,11,2,0,-0.1543159971048842,3,2
1.0,-1.0134527041760542,6,1,0,1.306268005383724,4,3
1.0,-1.0134527041760542,1,2,1,-2.3643643445458813,1,2
1.0,-1.0134527041760542,12,2,2,0.8705329211090795,4,0
0.0,0.9867258687843836,4,0,2,-0.0845983836209411,3,0
0.0,0.9867258687843836,11,0,0,-0.2484347753082074,3,1
0.0,0.9867258687843836,3,1,2,0.7851288445912492,4,1
1.0,-1.0134527041760542,0,1,0,0.0496080223356493,3,1
1.0,-1.0134527041760542,12,1,2,-1.5016088776820848,1,0
1.0,-1.0134527041760542,1,4,1,-0.3808982409276993,3,1
1.0,-1.0134527041760542,12,2,2,-0.3774123602535021,3,0
1.0,-1.0134527041760542,13,3,0,-0.1089995483403212,3,3
1.0,-1.0134527041760542,3,1,2,-1.571326491166028,1,0
1.0,-1.0134527041760542,8,2,0,1.3114968263950195,4,1
0.0,0.9867258687843836,10,0,2,-0.849749191607217,2,0
0.0,0.9867258687843836,7,3,1,-0.5151046468842898,2,0
0.0,0.9867258687843836,12,4,1,-1.2140237220608197,2,2
1.0,-1.0134527041760542,11,2,2,-1.6410441046499713,1,1
1.0,-1.0134527041760542,5,3,2,0.5672613024539269,4,2
0.0,0.9867258687843836,9,0,2,-0.96826913452992,2,0
1.0,-1.0134527041760542,4,1,0,0.1559273828986626,3,3
0.0,0.9867258687843836,0,0,0,-0.0741407415983496,3,2
0.0,0.9867258687843836,11,4,2,0.8043011882993336,4,1
0.0,0.9867258687843836,7,3,0,-0.340810613174432,3,2
1.0,-1.0134527041760542,2,4,1,0.6317500949265744,4,1
0.0,0.9867258687843836,1,1,0,-0.5290481695810785,2,2
1.0,-1.0134527041760542,11,0,1,0.4487413595312237,3,3
1.0,-1.0134527041760542,0,0,1,0.4452554788570266,3,1
1.0,-1.0134527041760542,9,1,1,-0.7277433680103164,2,2
0.0,0.9867258687843836,1,0,0,-0.1996324458694472,3,2
0.0,0.9867258687843836,3,3,2,-1.423176562512649,2,2
1.0,-1.0134527041760542,1,2,0,1.6757713568486226,5,3
1.0,-1.0134527041760542,11,2,0,1.234807451562682,4,2
1.0,-1.0134527041760542,8,3,0,-0.94386796981054,2,0
1.0,-1.0134527041760542,4,1,1,-0.8340627285733295,2,0
1.0,-1.0134527041760542,3,1,1,0.3476508199795062,3,0
0.0,0.9867258687843836,6,3,0,1.069228119538317,4,3
1.0,-1.0134527041760542,1,3,0,-0.91946680509116,2,2
1.0,-1.0134527041760542,4,4,2,-1.1634784522849608,2,1
1.0,-1.0134527041760542,6,2,2,0.3528796409908019,3,0
0.0,0.9867258687843836,12,1,1,0.1820714879551412,3,2
1.0,-1.0134527041760542,14,3,0,-0.5238193485697827,2,3
1.0,-1.0134527041760542,7,0,0,-0.8445203705959211,2,3
0.0,0.9867258687843836,11,4,0,-0.9996420605976948,2,1
0.0,0.9867258687843836,0,0,2,-1.7979087349888432,1,1
1.0,-1.0134527041760542,12,1,1,-0.1490871760935884,3,1
1.0,-1.0134527041760542,9,3,2,0.7084394697589118,4,2
0.0,0.9867258687843836,0,0,1,-0.8044327428426538,2,2
0.0,0.9867258687843836,1,2,1,0.914106429536544,4,0
1.0,-1.0134527041760542,12,1,1,-1.3883177557706774,2,1
1.0,-1.0134527041760542,7,4,1,-0.6981133822796405,2,2
1.0,-1.0134527041760542,5,2,0,-0.4209858686809666,3,2
1.0,-1.0134527041760542,6,0,0,0.1663850249212541,3,1
1.0,-1.0134527041760542,7,3,1,-0.3582400165454178,3,3
0.0,0.9867258687843836,5,2,0,-0.1700024601387714,3,2
0.0,0.9867258687843836,5,3,2,0.4958007486328853,3,3
0.0,0.9867258687843836,10,2,0,1.3289262297660054,4,2
0.0,0.9867258687843836,12,1,2,-0.7242574873361192,2,2
0.0,0.9867258687843836,6,1,1,-0.19614656519525,3,3
1.0,-1.0134527041760542,7,0,1,0.2308738173939014,3,2
1.0,-1.0134527041760542,10,3,2,-0.5290481695810785,2,2
0.0,0.9867258687843836,12,2,2,0.1315262181792825,3,3
0.0,0.9867258687843836,4,4,1,-0.6597686948634718,2,0
1.0,-1.0134527041760542,1,0,1,-0.5865652007053316,2,1
1.0,-1.0134527041760542,7,4,1,-2.078522129261714,1,2
0.0,0.9867258687843836,1,4,0,-1.2593401708253826,2,1
0.0,0.9867258687843836,1,0,2,-2.235386759600586,1,3
1.0,-1.0134527041760542,15,1,0,-0.7957180411571609,2,2
0.0,0.9867258687843836,11,0,0,0.3093061325633375,3,2
0.0,0.9867258687843836,0,2,0,1.2313215708884853,4,1
0.0,0.9867258687843836,5,3,0,0.2709614451471687,3,1
0.0,0.9867258687843836,10,3,1,-0.6859127999199505,2,1
1.0,-1.0134527041760542,0,0,1,-1.3377724859948186,2,1
0.0,0.9867258687843836,12,0,1,-1.3639165910512974,2,3
0.0,0.9867258687843836,11,0,2,-0.5656499166601486,2,3
0.0,0.9867258687843836,11,2,0,0.1663850249212541,3,1
1.0,-1.0134527041760542,12,3,1,0.4069107914408578,3,3
1.0,-1.0134527041760542,10,1,2,1.463132635722596,4,0
0.0,0.9867258687843836,7,4,1,-1.3639165910512974,2,1
0.0,0.9867258687843836,13,3,0,1.3289262297660054,4,2
1.0,-1.0134527041760542,2,2,0,-0.1281718920484055,3,0
0.0,0.9867258687843836,4,0,2,-0.328610030814742,3,2
1.0,-1.0134527041760542,5,0,1,0.0496080223356493,3,3
1.0,-1.0134527041760542,8,4,2,-1.5608688491434366,1,1
0.0,0.9867258687843836,11,0,0,-0.1072566080032226,3,3
1.0,-1.0134527041760542,0,4,1,0.3180208342488304,3,1
1.0,-1.0134527041760542,0,2,0,-0.0201095911482937,3,3
1.0,-1.0134527041760542,11,1,2,-0.2571494769937003,3,1
0.0,0.9867258687843836,10,4,0,0.8914482051542624,4,2
1.0,-1.0134527041760542,1,1,2,-0.3268670904776434,3,2
1.0,-1.0134527041760542,15,0,0,-1.001385000934793,2,2
1.0,-1.0134527041760542,11,4,0,0.0496080223356493,3,0
1.0,-1.0134527041760542,15,0,1,0.0949244711002124,3,1
1.0,-1.0134527041760542,7,4,2,0.1245544568308882,3,0
0.0,0.9867258687843836,7,2,2,-0.93166738745085,2,3
0.0,0.9867258687843836,1,1,2,-0.4663023174455296,3,2
1.0,-1.0134527041760542,0,1,0,0.5881765864991099,4,1
0.0,0.9867258687843836,10,3,0,0.9524511169527128,4,0
0.0,0.9867258687843836,7,0,2,-1.0100997026202865,2,2
1.0,-1.0134527041760542,13,1,2,-1.5922417752112108,1,2
1.0,-1.0134527041760542,3,0,2,-1.2122807817237211,2,1
0.0,0.9867258687843836,4,3,0,0.7990723672880379,4,1
1.0,-1.0134527041760542,11,0,0,1.1058298666173876,4,1
1.0,-1.0134527041760542,14,2,1,-0.2780647610388833,3,1
1.0,-1.0134527041760542,7,2,2,0.9297928925704312,4,3
0.0,0.9867258687843836,1,1,2,-0.9368962084621458,2,0
0.0,0.9867258687843836,8,4,2,-0.4105282266583751,3,2
1.0,-1.0134527041760542,12,0,1,0.1960150106519299,3,1
1.0,-1.0134527041760542,4,4,1,0.4522272402054209,3,1
1.0,-1.0134527041760542,4,3,1,0.2134444140229156,3,2
0.0,0.9867258687843836,4,2,2,-0.7765456974490765,2,0
0.0,0.9867258687843836,6,0,2,-1.001385000934793,2,3
1.0,-1.0134527041760542,8,0,2,-1.1321055262171864,2,1
1.0,-1.0134527041760542,14,2,2,-0.6876557402570491,2,3
0.0,0.9867258687843836,0,4,0,0.0600656643582408,3,2
1.0,-1.0134527041760542,14,3,2,1.7855765980858327,5,0
0.0,0.9867258687843836,12,0,2,0.9698805203236984,4,1
1.0,-1.0134527041760542,14,4,2,0.513230152003871,4,3
1.0,-1.0134527041760542,5,3,2,0.9350217135817268,4,3
0.0,0.9867258687843836,12,0,1,-0.6702263368860633,2,1
1.0,-1.0134527041760542,13,4,1,-1.4196906818384518,2,0
1.0,-1.0134527041760542,6,1,2,1.8884100779746489,5,0
1.0,-1.0134527041760542,14,1,1,-0.1752312811500671,3,2
1.0,-1.0134527041760542,4,3,1,0.2866479081810559,3,0
1.0,-1.0134527041760542,15,2,2,-0.7015992629538377,2,1
0.0,0.9867258687843836,13,3,2,0.7833859042541507,4,1
0.0,0.9867258687843836,7,3,1,0.9367646539188256,4,1
1.0,-1.0134527041760542,2,4,0,-0.9002944613830756,2,1
1.0,-1.0134527041760542,10,4,0,-0.7939751008200623,2,1
1.0,-1.0134527041760542,4,3,1,0.0234639172791707,3,0
0.0,0.9867258687843836,7,4,2,0.6561512596459544,4,2
1.0,-1.0134527041760542,3,4,2,-1.71599053914521,1,1
0.0,0.9867258687843836,0,2,0,0.1733567862696484,3,1
0.0,0.9867258687843836,7,3,0,0.5742330638023213,4,1
0.0,0.9867258687843836,3,2,0,1.375985618867667,4,0
0.0,0.9867258687843836,14,4,2,0.9402505345930224,4,1
0.0,0.9867258687843836,2,0,0,1.0256546111108529,4,1
0.0,0.9867258687843836,2,2,2,0.5498318990829413,4,2
1.0,-1.0134527041760542,8,4,2,-0.4628164367713325,3,0
0.0,0.9867258687843836,5,3,0,1.571194936622708,5,2
1.0,-1.0134527041760542,3,3,0,-1.079817316104229,2,0
0.0,0.9867258687843836,1,4,1,0.2047297123374228,3,3
1.0,-1.0134527041760542,5,3,0,1.572937876959806,5,0
0.0,0.9867258687843836,1,3,0,1.5973390416791866,5,0
0.0,0.9867258687843836,8,1,1,-0.7172857259877249,2,0
0.0,0.9867258687843836,0,0,2,1.3271832894289068,4,0
1.0,-1.0134527041760542,5,0,2,0.2779332064955631,3,3
1.0,-1.0134527041760542,14,3,2,-1.836253422405012,1,3
1.0,-1.0134527041760542,9,2,0,-1.4545494885804235,1,2
1.0,-1.0134527041760542,4,2,0,-0.3669547182309107,3,2
1.0,-1.0134527041760542,7,4,0,-0.060197218901561,3,2
1.0,-1.0134527041760542,14,3,1,-1.832767541730815,1,1
1.0,-1.0134527041760542,13,1,0,-0.7504015923925978,2,3
1.0,-1.0134527041760542,2,2,0,0.9437364152672196,4,2
1.0,-1.0134527041760542,4,4,0,-0.0567113382273638,3,0
1.0,-1.0134527041760542,12,2,1,0.5968912881846029,4,1
1.0,-1.0134527041760542,3,2,1,0.6073489302071943,4,2
0.0,0.9867258687843836,6,1,1,1.2417792129110763,4,1
1.0,-1.0134527041760542,0,2,1,0.0583227240211422,3,3
1.0,-1.0134527041760542,15,3,2,-2.3085902537587266,1,3
1.0,-1.0134527041760542,11,2,2,0.3476508199795062,3,3
1.0,-1.0134527041760542,1,3,2,-0.2397200736227145,3,3
1.0,-1.0134527041760542,15,1,1,-0.1037707273290254,3,0
1.0,-1.0134527041760542,15,0,1,-0.654539873852176,2,3
1.0,-1.0134527041760542,8,4,2,1.879695376289156,5,1
0.0,0.9867258687843836,13,3,0,-1.2889701565560585,2,1
1.0,-1.0134527041760542,9,3,1,1.6792572375228196,5,2
0.0,0.9867258687843836,8,4,1,-0.5046470048616984,2,0
0.0,0.9867258687843836,3,2,1,0.1106109341340996,3,2
1.0,-1.0134527041760542,14,3,2,-1.118162003520398,2,1
0.0,0.9867258687843836,0,3,0,0.5080013309925754,4,1
0.0,0.9867258687843836,11,0,1,-0.7225145469990206,2,3
0.0,0.9867258687843836,8,2,0,0.8740188017832767,4,0
0.0,0.9867258687843836,11,2,2,0.8199876513332208,4,1
0.0,0.9867258687843836,8,2,1,-0.6458251721666832,2,1
1.0,-1.0134527041760542,15,3,0,-1.039729688350962,2,1
1.0,-1.0134527041760542,9,0,2,0.2186732350342114,3,1
1.0,-1.0134527041760542,13,3,0,0.0530939030098465,3,1
0.0,0.9867258687843836,9,1,1,1.0430840144818383,4,0
0.0,0.9867258687843836,3,2,0,0.2221591157084086,3,1
0.0,0.9867258687843836,13,2,1,0.1193256358195924,3,0
1.0,-1.0134527041760542,7,2,2,-0.1334007130597012,3,2
1.0,-1.0134527041760542,14,1,1,-0.9246956261024558,2,0
0.0,0.9867258687843836,3,4,0,-0.8828650580120898,2,1
1.0,-1.0134527041760542,15,0,2,1.5276214281952434,5,3
0.0,0.9867258687843836,15,3,1,-0.4663023174455296,3,1
0.0,0.9867258687843836,5,0,2,1.5223926071839475,5,2
1.0,-1.0134527041760542,6,4,2,0.7467841571750805,4,2
0.0,0.9867258687843836,14,1,2,-0.8671785949782026,2,1
1.0,-1.0134527041760542,13,2,1,-0.2850365223872775,3,2
1.0,-1.0134527041760542,12,4,2,-0.3582400165454178,3,3
0.0,0.9867258687843836,10,2,2,-1.40923303981586,2,3
0.0,0.9867258687843836,4,4,0,-0.96826913452992,2,1
0.0,0.9867258687843836,6,1,0,0.5358883763861526,4,1
0.0,0.9867258687843836,15,2,2,-1.5277529827385636,1,3
1.0,-1.0134527041760542,0,0,0,-0.0758836819354482,3,0
1.0,-1.0134527041760542,6,4,2,1.3585562154966813,4,1
0.0,0.9867258687843836,0,0,1,-1.031014986665469,2,0
0.0,0.9867258687843836,10,3,2,0.3337072972827176,3,3
0.0,0.9867258687843836,14,1,2,-2.174383847802136,1,3
1.0,-1.0134527041760542,9,2,2,2.460094508542982,5,1
1.0,-1.0134527041760542,4,4,0,-1.7647928685839702,1,1
1.0,-1.0134527041760542,12,2,1,-1.0885320177897222,2,2
1.0,-1.0134527041760542,4,2,1,-0.6615116352005704,2,1
1.0,-1.0134527041760542,8,1,1,1.78906247876003,5,1
1.0,-1.0134527041760542,9,2,1,0.6143206915555885,4,3
1.0,-1.0134527041760542,2,3,2,-0.9334103277879484,2,3
0.0,0.9867258687843836,10,4,1,0.7990723672880379,4,0
0.0,0.9867258687843836,11,2,1,-0.2920082837356719,3,2
0.0,0.9867258687843836,8,4,2,-0.2031183265436444,3,1
1.0,-1.0134527041760542,14,4,0,-0.2641212383420946,3,1
0.0,0.9867258687843836,12,3,0,1.797777180445523,5,3
0.0,0.9867258687843836,8,1,0,-1.2227384237463126,2,3
1.0,-1.0134527041760542,15,3,0,-0.7050851436280348,2,1
0.0,0.9867258687843836,14,1,1,-0.4907034821649098,2,3
1.0,-1.0134527041760542,10,4,1,0.4173684334634492,3,0
0.0,0.9867258687843836,11,3,1,1.3986438432499486,4,2
0.0,0.9867258687843836,2,0,2,-1.4789506532998034,1,0
1.0,-1.0134527041760542,13,2,2,-0.807918623516851,2,0
0.0,0.9867258687843836,1,2,0,-0.0811125029467439,3,2
1.0,-1.0134527041760542,8,3,0,0.2883908485181545,3,1
1.0,-1.0134527041760542,8,1,0,-0.617938126773106,2,2
1.0,-1.0134527041760542,14,3,0,0.4417695981828294,3,1
0.0,0.9867258687843836,2,1,0,-0.3634688375567135,3,2
1.0,-1.0134527041760542,9,0,2,0.311049072900436,3,3
0.0,0.9867258687843836,12,1,0,1.6618278341518338,5,0
0.0,0.9867258687843836,10,3,1,0.3790237460472806,3,2
1.0,-1.0134527041760542,14,3,0,0.265732624135873,3,0
1.0,-1.0134527041760542,2,1,2,1.0971151649318946,4,0
1.0,-1.0134527041760542,12,0,1,-0.4819887804794169,2,2
0.0,0.9867258687843836,14,1,2,-0.060197218901561,3,0
1.0,-1.0134527041760542,10,0,0,0.2430743997535915,3,0
0.0,0.9867258687843836,2,1,1,0.6910100663879261,4,3
0.0,0.9867258687843836,5,0,0,-0.105513667666124,3,3
1.0,-1.0134527041760542,2,2,1,2.006930020897352,5,1
0.0,0.9867258687843836,7,4,1,-1.1355914068913835,2,0
0.0,0.9867258687843836,12,2,1,0.6474365579604616,4,3
0.0,0.9867258687843836,5,2,1,0.2761902661584645,3,1
1.0,-1.0134527041760542,15,0,1,-0.5360199309294728,2,2
1.0,-1.0134527041760542,8,2,1,0.154184442561564,3,2
0.0,0.9867258687843836,9,1,2,-0.0549683978902652,3,2
0.0,0.9867258687843836,7,1,0,-0.2083471475549401,3,0
1.0,-1.0134527041760542,1,3,0,0.6544083193088559,4,0
0.0,0.9867258687843836,12,1,0,0.7938435462767421,4,0
0.0,0.9867258687843836,9,0,1,0.5864336461620113,4,2
1.0,-1.0134527041760542,14,2,2,0.736326515152489,4,0
1.0,-1.0134527041760542,1,0,1,-1.2401678271172982,2,2
0.0,0.9867258687843836,11,3,0,-0.1229430710371098,3,2
0.0,0.9867258687843836,3,1,2,-1.67938879206614,1,0
1.0,-1.0134527041760542,3,1,2,-1.2035660800382282,2,1
0.0,0.9867258687843836,7,0,0,0.7729282622315592,4,3
0.0,0.9867258687843836,11,0,1,-1.241910767454397,2,1
0.0,0.9867258687843836,9,2,2,-0.617938126773106,2,0
0.0,0.9867258687843836,11,1,1,-0.642339291492486,2,2
1.0,-1.0134527041760542,13,2,2,-0.7713168764377808,2,1
1.0,-1.0134527041760542,13,1,1,-0.8567209529556112,2,3
0.0,0.9867258687843836,0,3,1,0.8252164723445164,4,0
1.0,-1.0134527041760542,6,1,2,2.2579134294395478,5,2
0.0,0.9867258687843836,3,0,0,0.4069107914408578,3,3
0.0,0.9867258687843836,6,1,0,-0.5238193485697827,2,2
1.0,-1.0134527041760542,8,3,1,0.8043011882993336,4,1
0.0,0.9867258687843836,5,4,0,-0.2850365223872775,3,2
0.0,0.9867258687843836,8,0,2,-0.3076947467695591,3,2
0.0,0.9867258687843836,1,0,0,-1.4493206675691277,1,2
1.0,-1.0134527041760542,15,3,2,-0.7312292486845134,2,1
1.0,-1.0134527041760542,4,1,1,-0.7730598167748793,2,3
0.0,0.9867258687843836,15,2,0,0.3720519846988863,3,1
0.0,0.9867258687843836,4,0,2,-0.060197218901561,3,0
0.0,0.9867258687843836,4,2,1,0.4295690158231393,3,3
1.0,-1.0134527041760542,11,4,2,1.5520225929146232,5,1
0.0,0.9867258687843836,14,4,1,-0.2571494769937003,3,2
0.0,0.9867258687843836,15,3,2,-0.3564970762083193,3,3
0.0,0.9867258687843836,3,1,2,-0.555192274637557,2,0
0.0,0.9867258687843836,15,1,2,-1.1843937363301438,2,0
0.0,0.9867258687843836,10,1,2,1.9685853334811836,5,1
0.0,0.9867258687843836,10,4,1,0.2413314594164929,3,1
1.0,-1.0134527041760542,10,3,2,0.7398123958266862,4,2
0.0,0.9867258687843836,5,1,0,-0.5220764082326841,2,2
0.0,0.9867258687843836,11,0,2,-1.3883177557706774,2,0
0.0,0.9867258687843836,3,3,0,1.375985618867667,4,3
1.0,-1.0134527041760542,12,2,1,-0.7730598167748793,2,3
0.0,0.9867258687843836,3,2,0,0.0025486332339877,3,1
0.0,0.9867258687843836,12,3,1,2.1533370092136326,5,1
0.0,0.9867258687843836,1,3,0,-0.8218621462136396,2,3
0.0,0.9867258687843836,2,0,1,1.0308834321221487,4,1
1.0,-1.0134527041760542,11,1,1,0.3981960897553649,3,2
0.0,0.9867258687843836,7,1,1,-0.4959323031762054,2,3
0.0,0.9867258687843836,15,3,2,0.6892671260508274,4,1
