Purchase Year,Purchase Recency,Ticket Subject,Ticket Type,Customer Gender,Response Duration (hrs),Duration Bucket,Ticket Channel,Customer Satisfaction Rating
0.0,0.9867258687843835,11,4,2,-1.7595640475726744,1,1,1
0.0,0.9867258687843835,15,2,1,0.9210781908849383,4,2,5
1.0,-1.0134527041760542,11,2,2,-0.5342769905923742,2,3,3
0.0,0.9867258687843835,7,0,2,1.4474461726887085,4,3,1
0.0,0.9867258687843835,4,2,2,-0.20834714755494013,3,2,3
0.0,0.9867258687843835,5,0,2,0.5812048251507156,4,0,4
1.0,-1.0134527041760542,13,1,1,1.1999486448207106,4,0,1
0.0,0.9867258687843835,3,4,2,0.22738793671970434,3,1,3
1.0,-1.0134527041760542,8,4,0,0.05135096267274795,3,3,4
1.0,-1.0134527041760542,7,4,2,1.0796857615609088,4,2,4
0.0,0.9867258687843835,7,3,2,1.8814383166262547,5,1,2
1.0,-1.0134527041760542,11,4,0,0.4923148679586882,3,3,3
1.0,-1.0134527041760542,9,4,0,0.39296726874406923,3,3,2
0.0,0.9867258687843835,8,2,0,-1.5573829684692395,1,3,4
0.0,0.9867258687843835,1,1,0,-1.3238289632980302,2,1,1
0.0,0.9867258687843835,1,4,0,-1.2593401708253826,2,1,1
0.0,0.9867258687843835,11,0,0,1.644398430780848,5,1,2
1.0,-1.0134527041760542,8,3,1,1.9406982880876062,5,0,3
1.0,-1.0134527041760542,6,4,0,-0.10028484665482831,3,2,1
1.0,-1.0134527041760542,13,1,1,-0.8567209529556112,2,3,3
1.0,-1.0134527041760542,13,4,1,1.0744569405496132,4,1,4
0.0,0.9867258687843835,3,0,0,0.16464208458415552,3,3,1
1.0,-1.0134527041760542,9,4,2,0.054836843346945115,3,0,5
1.0,-1.0134527041760542,4,0,2,0.2378455787422958,3,3,1
0.0,0.9867258687843835,1,1,0,-0.28852240306147475,3,2,4
0.0,0.9867258687843835,11,0,1,-0.13165777272260273,3,2,4
1.0,-1.0134527041760542,11,4,0,-0.2013753862065458,3,2,4
1.0,-1.0134527041760542,0,2,0,-1.1042184808236093,2,2,2
0.0,0.9867258687843835,5,2,0,-0.1700024601387714,3,2,3
1.0,-1.0134527041760542,8,3,2,0.9629087589753041,4,1,5
0.0,0.9867258687843835,7,0,2,-1.1251337648687922,2,2,5
1.0,-1.0134527041760542,2,2,0,-0.12817189204840557,3,0,5
1.0,-1.0134527041760542,7,4,0,-1.0501873303735534,2,2,3
1.0,-1.0134527041760542,4,2,1,-0.05845427856446245,3,2,1
1.0,-1.0134527041760542,13,3,0,0.8287023530187136,4,1,1
1.0,-1.0134527041760542,8,1,1,-0.16128775845327856,3,0,4
1.0,-1.0134527041760542,3,4,2,-1.377860113748086,2,0,3
0.0,0.9867258687843835,13,3,1,0.6108348108813915,4,3,5
0.0,0.9867258687843835,4,3,0,-0.34778237452282634,3,0,5
0.0,0.9867258687843835,15,3,0,-0.4889605418278112,2,0,2
0.0,0.9867258687843835,14,2,0,1.3411268121256956,4,1,4
0.0,0.9867258687843835,11,2,0,-0.3320959114889392,3,2,3
0.0,0.9867258687843835,8,1,1,0.7293547538040948,4,1,1
0.0,0.9867258687843835,7,3,1,0.9367646539188255,4,1,3
0.0,0.9867258687843835,5,1,2,0.6090918705442928,4,3,4
0.0,0.9867258687843835,3,0,2,-0.056711338227363864,3,0,1
0.0,0.9867258687843835,15,0,2,-0.18394598283556007,3,1,2
0.0,0.9867258687843835,0,0,2,-1.7979087349888432,1,1,3
1.0,-1.0134527041760542,13,2,2,-1.0536732110477505,2,2,5
1.0,-1.0134527041760542,4,3,0,-1.7351628828532943,1,2,2
0.0,0.9867258687843835,2,0,0,0.48360016627319524,3,0,5
1.0,-1.0134527041760542,5,2,2,-0.8671785949782026,2,0,3
0.0,0.9867258687843835,4,0,2,-1.0100997026202863,2,3,3
1.0,-1.0134527041760542,5,3,0,-0.14734423575648992,3,3,2
0.0,0.9867258687843835,7,3,2,1.6635707744889323,5,1,1
1.0,-1.0134527041760542,7,0,2,-0.40704234598417804,3,0,3
1.0,-1.0134527041760542,0,2,1,0.05832272402114227,3,3,1
0.0,0.9867258687843835,10,2,1,0.36508022335049195,3,3,3
1.0,-1.0134527041760542,6,0,0,2.338088684946082,5,3,4
1.0,-1.0134527041760542,12,2,1,1.3167256474063151,4,3,3
1.0,-1.0134527041760542,13,3,1,-1.0275291059912717,2,2,1
0.0,0.9867258687843835,1,3,1,-0.3512682551970235,3,1,3
1.0,-1.0134527041760542,2,3,1,0.2500461611019858,3,1,5
1.0,-1.0134527041760542,7,4,1,-2.078522129261714,1,2,4
0.0,0.9867258687843835,7,1,1,0.36856610402468915,3,2,3
1.0,-1.0134527041760542,14,1,1,-0.17523128115006717,3,2,2
0.0,0.9867258687843835,11,3,1,-0.774802757111978,2,2,1
1.0,-1.0134527041760542,11,4,2,1.5520225929146232,5,1,3
0.0,0.9867258687843835,5,2,2,1.0727140002125144,4,1,3
0.0,0.9867258687843835,13,2,1,0.34242199896821046,3,0,2
1.0,-1.0134527041760542,6,0,2,-0.6214240074473031,2,3,4
1.0,-1.0134527041760542,4,0,1,-0.30943768710665764,3,1,2
0.0,0.9867258687843835,9,1,1,0.24307439975359152,3,1,2
1.0,-1.0134527041760542,1,2,0,-1.4336342045352406,2,2,2
1.0,-1.0134527041760542,4,4,0,1.107572806954486,4,3,1
0.0,0.9867258687843835,9,2,1,-1.6271005819531827,1,0,3
0.0,0.9867258687843835,10,2,1,-0.6824269192457533,2,2,5
0.0,0.9867258687843835,5,1,0,0.42782607548604074,3,2,4
0.0,0.9867258687843835,13,0,2,-0.24146301395981312,3,0,3
0.0,0.9867258687843835,12,4,0,2.371204551350955,5,1,3
1.0,-1.0134527041760542,1,1,0,0.4626848822280123,3,3,5
1.0,-1.0134527041760542,9,2,0,-1.4545494885804235,1,2,4
0.0,0.9867258687843835,14,2,2,-1.4040042188045645,2,0,3
1.0,-1.0134527041760542,3,0,2,-1.2122807817237211,2,1,3
0.0,0.9867258687843835,2,0,1,1.3149827070692168,4,0,1
0.0,0.9867258687843835,4,2,2,0.006034513908184931,3,1,2
0.0,0.9867258687843835,4,1,0,0.028692738290466438,3,0,5
0.0,0.9867258687843835,8,0,0,0.1106109341340996,3,1,2
1.0,-1.0134527041760542,15,3,0,-1.4371200852094377,2,2,1
0.0,0.9867258687843835,11,2,1,1.2452650935852736,4,0,4
0.0,0.9867258687843835,0,2,0,0.3615943426762948,3,1,1
0.0,0.9867258687843835,6,1,1,1.9494129897730987,5,1,1
0.0,0.9867258687843835,3,3,0,0.29710555020364743,3,3,1
0.0,0.9867258687843835,1,0,0,-0.19963244586944723,3,2,5
0.0,0.9867258687843835,0,2,0,0.17335678626964843,3,1,1
1.0,-1.0134527041760542,14,4,1,1.1476604347077533,4,1,3
0.0,0.9867258687843835,15,2,0,0.9698805203236985,4,2,5
0.0,0.9867258687843835,7,0,1,1.0936292842576976,4,3,3
1.0,-1.0134527041760542,12,4,2,0.6561512596459544,4,2,5
1.0,-1.0134527041760542,15,2,0,1.0727140002125144,4,3,3
0.0,0.9867258687843835,15,1,1,0.4016819704295621,3,0,3
1.0,-1.0134527041760542,2,3,0,1.8535512712326774,5,0,5
1.0,-1.0134527041760542,12,2,2,1.5555084735888205,5,3,5
0.0,0.9867258687843835,15,2,0,-1.1111902421720037,2,1,2
0.0,0.9867258687843835,6,4,2,-0.9822126572267087,2,3,5
1.0,-1.0134527041760542,3,0,1,0.8199876513332208,4,0,4
0.0,0.9867258687843835,10,1,1,-1.0170714639686802,2,1,5
0.0,0.9867258687843835,4,1,1,0.736326515152489,4,0,4
1.0,-1.0134527041760542,6,4,2,1.3585562154966813,4,1,5
1.0,-1.0134527041760542,2,4,0,0.18032854761804273,3,1,5
1.0,-1.0134527041760542,6,2,0,0.44874135953122374,3,3,3
0.0,0.9867258687843835,12,1,0,-0.018366650811195154,3,3,3
0.0,0.9867258687843835,13,4,0,0.7258688731298977,4,3,3
0.0,0.9867258687843835,2,0,0,-1.4371200852094377,2,0,1
0.0,0.9867258687843835,4,2,1,0.8391599950413051,4,1,5
0.0,0.9867258687843835,10,4,1,0.3720519846988863,3,3,3
1.0,-1.0134527041760542,6,4,2,-1.9199145585857438,1,2,5
1.0,-1.0134527041760542,13,2,1,0.41736843346344926,3,2,2
1.0,-1.0134527041760542,1,4,2,0.36508022335049195,3,0,3
0.0,0.9867258687843835,15,4,1,-0.861949773966907,2,2,1
0.0,0.9867258687843835,9,0,0,0.8827335034687694,4,2,1
0.0,0.9867258687843835,9,1,2,-0.7364580696958092,2,2,4
1.0,-1.0134527041760542,8,1,1,-2.3260196571297125,1,0,1
1.0,-1.0134527041760542,10,0,1,0.9036487875139525,4,2,4
0.0,0.9867258687843835,4,4,2,0.5149730923409697,4,0,1
0.0,0.9867258687843835,0,4,0,0.5812048251507156,4,0,2
0.0,0.9867258687843835,2,3,2,0.1350120988534797,3,0,3
1.0,-1.0134527041760542,11,3,0,-0.5464775729520642,2,0,2
1.0,-1.0134527041760542,9,0,0,-1.6881034937516328,1,2,5
1.0,-1.0134527041760542,3,4,0,1.6008249223533835,5,2,1
1.0,-1.0134527041760542,12,4,2,-0.617938126773106,2,2,5
1.0,-1.0134527041760542,1,1,1,-2.0053186351035737,1,2,1
0.0,0.9867258687843835,9,2,2,-0.6301387091327959,2,2,5
0.0,0.9867258687843835,14,4,2,1.571194936622708,5,0,4
0.0,0.9867258687843835,5,2,2,1.4997343828016658,5,2,1
0.0,0.9867258687843835,6,0,1,-1.2209954834092138,2,0,4
1.0,-1.0134527041760542,2,1,0,0.7171541714444046,4,0,2
0.0,0.9867258687843835,6,3,1,-0.45933055609713536,3,2,5
1.0,-1.0134527041760542,8,2,1,-1.9634880670132075,1,2,1
1.0,-1.0134527041760542,0,2,2,-0.91946680509116,2,0,1
1.0,-1.0134527041760542,10,0,0,0.24307439975359152,3,0,5
0.0,0.9867258687843835,1,3,1,-1.4423489062207333,2,3,2
0.0,0.9867258687843835,12,2,2,-0.5569352149746557,2,1,4
1.0,-1.0134527041760542,8,4,2,-1.5608688491434366,1,1,2
1.0,-1.0134527041760542,3,1,0,-0.07936956260964538,3,2,1
0.0,0.9867258687843835,1,3,0,-0.8218621462136396,2,3,4
0.0,0.9867258687843835,13,1,2,0.1350120988534797,3,0,1
0.0,0.9867258687843835,7,0,2,-1.0100997026202863,2,2,3
0.0,0.9867258687843835,7,0,0,0.7833859042541507,4,0,2
1.0,-1.0134527041760542,6,3,0,-0.39832764429868506,3,2,2
1.0,-1.0134527041760542,1,3,2,1.0186828497624587,4,1,2
1.0,-1.0134527041760542,10,1,1,0.9855669833575856,4,1,3
1.0,-1.0134527041760542,0,3,2,0.5114872116667725,4,1,4
0.0,0.9867258687843835,3,1,0,1.487533800441976,5,0,5
0.0,0.9867258687843835,8,4,0,1.2836097810014426,4,1,4
1.0,-1.0134527041760542,7,0,1,0.0321786189646636,3,3,3
0.0,0.9867258687843835,8,4,2,0.24133145941649295,3,2,1
1.0,-1.0134527041760542,0,4,1,2.0679329326958023,5,1,1
0.0,0.9867258687843835,7,2,1,-0.8253480268878367,2,0,1
0.0,0.9867258687843835,14,1,1,1.5642231752743134,5,0,4
0.0,0.9867258687843835,0,4,2,0.5097442713296739,4,3,2
0.0,0.9867258687843835,0,2,0,1.0082252077398672,4,0,5
0.0,0.9867258687843835,11,2,2,1.5136779054984546,5,2,2
0.0,0.9867258687843835,1,2,1,0.35113670065370334,3,3,1
1.0,-1.0134527041760542,7,3,2,0.8182447109961222,4,2,3
1.0,-1.0134527041760542,2,0,2,0.8670470404348822,4,3,1
0.0,0.9867258687843835,15,0,0,-0.27109299969048894,3,2,4
0.0,0.9867258687843835,2,2,0,2.048760588987718,5,0,2
1.0,-1.0134527041760542,7,3,2,-1.5974705962225069,1,3,4
0.0,0.9867258687843835,11,4,0,-0.5708787376714444,2,0,4
0.0,0.9867258687843835,6,3,0,1.0692281195383173,4,3,5
0.0,0.9867258687843835,1,4,2,0.6666089016685459,4,3,5
0.0,0.9867258687843835,3,2,0,1.081428701898007,4,1,4
1.0,-1.0134527041760542,14,1,0,-1.2889701565560585,2,2,1
0.0,0.9867258687843835,2,2,1,1.9755570948295773,5,2,1
1.0,-1.0134527041760542,6,3,0,2.172509352921717,5,3,5
0.0,0.9867258687843835,9,3,0,0.5480889587458426,4,3,4
0.0,0.9867258687843835,9,2,1,-0.07414074159834966,3,1,5
1.0,-1.0134527041760542,15,4,1,0.9367646539188255,4,2,5
0.0,0.9867258687843835,3,3,0,-1.571326491166028,1,2,5
0.0,0.9867258687843835,15,1,0,0.8653041000977837,4,0,2
1.0,-1.0134527041760542,7,1,0,-0.30943768710665764,3,2,5
0.0,0.9867258687843835,9,1,2,-0.054968397890265294,3,2,1
1.0,-1.0134527041760542,8,2,0,-1.2035660800382282,2,0,5
0.0,0.9867258687843835,12,3,1,2.1533370092136326,5,1,4
0.0,0.9867258687843835,6,4,1,-1.4074900994787618,2,3,5
0.0,0.9867258687843835,10,3,0,-0.2275194912630245,3,3,1
1.0,-1.0134527041760542,8,3,2,-0.7033422032909362,2,1,5
0.0,0.9867258687843835,12,1,0,1.6618278341518338,5,0,1
0.0,0.9867258687843835,12,3,0,0.0321786189646636,3,1,3
0.0,0.9867258687843835,11,0,1,0.319763774585929,3,3,2
1.0,-1.0134527041760542,0,2,1,0.32499259559722465,3,1,4
0.0,0.9867258687843835,10,2,1,0.4731425242506038,3,3,1
0.0,0.9867258687843835,13,3,0,-0.6789410385715562,2,0,2
0.0,0.9867258687843835,7,4,2,-1.7787363912807588,1,2,2
0.0,0.9867258687843835,13,1,0,1.6339407887582564,5,2,1
1.0,-1.0134527041760542,9,0,0,-1.7090187777968155,1,0,2
1.0,-1.0134527041760542,13,2,1,1.2783809599901466,4,1,2
0.0,0.9867258687843835,15,3,1,-1.2558542901511855,2,0,4
0.0,0.9867258687843835,7,1,0,0.7537559185234749,4,3,5
1.0,-1.0134527041760542,2,4,1,-0.7225145469990206,2,0,5
0.0,0.9867258687843835,7,3,0,-0.0044231281144065365,3,1,1
0.0,0.9867258687843835,11,2,2,-2.118609757014981,1,0,3
0.0,0.9867258687843835,3,0,0,0.40691079144085784,3,3,4
1.0,-1.0134527041760542,11,1,0,-1.9617451266761092,1,3,1
1.0,-1.0134527041760542,11,2,0,-0.7922321604829637,2,2,1
1.0,-1.0134527041760542,11,4,1,0.056579783684043684,3,3,2
0.0,0.9867258687843835,6,3,1,-0.5952799023908244,2,2,5
0.0,0.9867258687843835,4,1,2,-0.7469157117184008,2,0,3
1.0,-1.0134527041760542,14,4,2,0.802558247962235,4,0,3
0.0,0.9867258687843835,9,4,2,-0.7521445327296964,2,3,3
0.0,0.9867258687843835,0,3,1,-1.695075255100027,1,3,2
0.0,0.9867258687843835,7,3,0,0.5968912881846029,4,2,3
0.0,0.9867258687843835,11,2,2,0.8199876513332208,4,1,4
1.0,-1.0134527041760542,0,3,0,-0.663254575537669,2,2,2
1.0,-1.0134527041760542,12,2,0,-1.2558542901511855,2,0,2
1.0,-1.0134527041760542,11,1,1,0.8234735320074179,4,1,2
1.0,-1.0134527041760542,1,4,2,-0.03231017350798378,3,0,4
0.0,0.9867258687843835,7,0,1,0.8182447109961222,4,1,5
1.0,-1.0134527041760542,14,4,0,-0.3686976585680093,3,2,3
0.0,0.9867258687843835,2,2,2,-0.4453870334003467,3,2,5
1.0,-1.0134527041760542,15,0,0,-0.22229067025172874,3,1,1
0.0,0.9867258687843835,1,3,2,1.2208639288658936,4,1,3
1.0,-1.0134527041760542,9,0,0,-0.9682691345299201,2,3,1
1.0,-1.0134527041760542,7,2,1,-0.15780187777908142,3,2,2
0.0,0.9867258687843835,1,2,1,-0.5743646183456415,2,2,4
1.0,-1.0134527041760542,5,4,1,-0.26935005935339035,3,1,2
0.0,0.9867258687843835,15,0,0,-0.06019721890156102,3,3,4
1.0,-1.0134527041760542,9,3,1,-1.8676263484727864,1,2,1
1.0,-1.0134527041760542,15,3,2,-2.3085902537587266,1,3,5
0.0,0.9867258687843835,7,0,2,1.5642231752743134,5,2,2
0.0,0.9867258687843835,11,2,0,0.0792380080663252,3,1,2
1.0,-1.0134527041760542,12,3,1,-0.2536635963195032,3,0,5
1.0,-1.0134527041760542,2,4,1,0.12281151649378966,3,3,5
1.0,-1.0134527041760542,6,4,0,0.47488546458770237,3,2,1
0.0,0.9867258687843835,0,4,2,-0.5656499166601486,2,3,1
0.0,0.9867258687843835,5,0,2,0.2814190871697602,3,3,2
0.0,0.9867258687843835,10,4,2,0.711925350433109,4,3,2
0.0,0.9867258687843835,14,4,2,-1.6445299853241682,1,2,5
1.0,-1.0134527041760542,6,1,0,1.306268005383724,4,3,2
1.0,-1.0134527041760542,0,4,0,2.0452747083135208,5,0,1
1.0,-1.0134527041760542,14,0,1,-0.14211541474519418,3,2,1
0.0,0.9867258687843835,7,3,1,-0.23100537193722165,3,3,2
0.0,0.9867258687843835,1,0,0,-1.0937608388010178,2,2,1
0.0,0.9867258687843835,0,4,0,-0.16303069879037713,3,2,3
1.0,-1.0134527041760542,2,0,1,1.1685757187529364,4,1,2
0.0,0.9867258687843835,6,1,0,-0.5238193485697827,2,2,2
1.0,-1.0134527041760542,6,2,0,0.9245640715591353,4,0,4
1.0,-1.0134527041760542,14,1,2,-0.542991692277867,2,0,1
0.0,0.9867258687843835,14,3,1,2.2544275487653502,5,3,1
0.0,0.9867258687843835,0,0,1,0.06703742570663516,3,0,2
0.0,0.9867258687843835,9,3,2,0.8269594126816151,4,1,4
1.0,-1.0134527041760542,6,2,0,1.6217402063985664,5,3,4
1.0,-1.0134527041760542,11,2,2,0.47488546458770237,3,3,2
0.0,0.9867258687843835,3,3,2,-1.423176562512649,2,2,5
0.0,0.9867258687843835,8,0,0,-0.2362341929485174,3,3,4
1.0,-1.0134527041760542,14,0,0,0.016492155930776402,3,1,1
0.0,0.9867258687843835,0,0,2,-0.28852240306147475,3,2,4
0.0,0.9867258687843835,4,2,0,0.10015329211150814,3,0,2
0.0,0.9867258687843835,9,0,2,1.611282564375975,5,2,5
1.0,-1.0134527041760542,0,3,1,0.11758269548249393,3,0,3
1.0,-1.0134527041760542,1,2,0,-1.1774219749817494,2,0,2
0.0,0.9867258687843835,11,1,2,-1.4702359516143106,1,0,2
1.0,-1.0134527041760542,5,1,0,-1.1338484665542852,2,0,4
0.0,0.9867258687843835,7,2,0,0.9175923102107411,4,2,2
0.0,0.9867258687843835,10,3,1,-0.6859127999199505,2,1,2
0.0,0.9867258687843835,13,0,0,-0.7765456974490765,2,2,3
0.0,0.9867258687843835,2,3,0,-0.13165777272260273,3,2,2
0.0,0.9867258687843835,11,3,0,-0.10725660800322262,3,0,4
0.0,0.9867258687843835,12,3,0,1.797777180445523,5,3,3
0.0,0.9867258687843835,11,1,1,-0.642339291492486,2,2,1
0.0,0.9867258687843835,4,1,0,1.2417792129110765,4,0,1
1.0,-1.0134527041760542,9,4,2,1.8570371519068745,5,0,1
0.0,0.9867258687843835,0,4,1,-2.1918132511731216,1,1,4
1.0,-1.0134527041760542,9,1,0,0.3755378653730834,3,1,5
0.0,0.9867258687843835,5,2,1,-0.36521177789381215,3,3,5
0.0,0.9867258687843835,12,3,2,2.036560006628028,5,2,4
1.0,-1.0134527041760542,9,0,2,0.31104907290043604,3,3,4
0.0,0.9867258687843835,5,4,0,-0.28503652238727756,3,2,4
1.0,-1.0134527041760542,12,2,1,-1.0885320177897222,2,2,3
1.0,-1.0134527041760542,3,1,1,1.6130255047130737,5,2,1
0.0,0.9867258687843835,5,2,0,-0.3442964938486292,3,3,3
1.0,-1.0134527041760542,13,3,0,-0.10899954834032122,3,3,3
0.0,0.9867258687843835,14,4,1,0.8043011882993336,4,1,2
0.0,0.9867258687843835,12,3,2,1.240036272573978,4,2,3
0.0,0.9867258687843835,3,2,0,2.1829669949443082,5,3,5
0.0,0.9867258687843835,2,4,2,-0.34778237452282634,3,1,3
0.0,0.9867258687843835,2,2,0,0.9454793556043182,4,0,4
0.0,0.9867258687843835,13,3,2,-0.4558446754229382,3,1,1
0.0,0.9867258687843835,13,4,2,1.3358979911144,4,1,4
0.0,0.9867258687843835,11,2,0,-0.16651657946457427,3,3,4
1.0,-1.0134527041760542,0,0,1,0.9402505345930225,4,3,3
1.0,-1.0134527041760542,7,3,1,-0.3582400165454178,3,3,3
0.0,0.9867258687843835,12,2,2,-1.208794901049524,2,3,3
0.0,0.9867258687843835,1,3,1,1.2173780481916965,4,1,5
0.0,0.9867258687843835,10,2,1,-1.5538970877950422,1,0,4
1.0,-1.0134527041760542,1,3,0,-0.6405963511553875,2,3,1
1.0,-1.0134527041760542,14,4,0,0.08446682907762094,3,1,3
0.0,0.9867258687843835,12,3,2,-1.3168572019496358,2,0,5
0.0,0.9867258687843835,6,3,1,1.6513701921292423,5,2,1
0.0,0.9867258687843835,12,1,1,0.18207148795514128,3,2,1
1.0,-1.0134527041760542,13,0,2,1.430016769317723,4,0,2
0.0,0.9867258687843835,3,1,0,1.4701043970709902,4,3,2
1.0,-1.0134527041760542,0,4,2,1.3027821247095268,4,3,1
0.0,0.9867258687843835,3,4,0,1.8814383166262547,5,3,1
1.0,-1.0134527041760542,11,2,1,0.32499259559722465,3,2,3
1.0,-1.0134527041760542,4,3,2,0.49057192762158963,3,2,4
1.0,-1.0134527041760542,2,1,1,0.8077870689735308,4,1,1
0.0,0.9867258687843835,14,1,2,-0.06019721890156102,3,0,1
1.0,-1.0134527041760542,15,0,0,0.6875241857137289,4,0,4
0.0,0.9867258687843835,6,3,1,-1.1809078556559467,2,0,4
0.0,0.9867258687843835,2,4,2,0.19950089132612708,3,1,4
0.0,0.9867258687843835,10,0,1,1.916297123368226,5,2,2
0.0,0.9867258687843835,13,3,2,-0.030567233170885205,3,0,4
1.0,-1.0134527041760542,4,1,0,0.15592738289866262,3,3,1
1.0,-1.0134527041760542,4,1,1,1.6287119677469608,5,2,2
0.0,0.9867258687843835,12,2,0,-0.6249098881215003,2,3,3
1.0,-1.0134527041760542,3,3,2,0.2779332064955631,3,1,1
1.0,-1.0134527041760542,5,3,2,-1.1704502136333552,2,2,1
1.0,-1.0134527041760542,13,3,0,0.05309390300984653,3,1,2
1.0,-1.0134527041760542,10,0,1,0.9663946396495012,4,0,3
0.0,0.9867258687843835,8,3,1,-0.16651657946457427,3,1,5
0.0,0.9867258687843835,13,4,0,1.9337265267392119,5,1,4
1.0,-1.0134527041760542,7,1,1,1.9354694670763104,5,3,5
0.0,0.9867258687843835,10,3,2,-1.7560781668984775,1,0,5
1.0,-1.0134527041760542,14,1,1,-0.638853410818289,2,2,3
0.0,0.9867258687843835,3,1,1,-0.8898368193604842,2,3,4
1.0,-1.0134527041760542,13,2,1,0.20821559301161993,3,2,1
1.0,-1.0134527041760542,1,2,0,-1.2628260514995797,2,2,5
1.0,-1.0134527041760542,10,2,2,1.1128016279657817,4,1,3
1.0,-1.0134527041760542,1,2,0,-0.2780647610388833,3,0,4
0.0,0.9867258687843835,13,4,1,0.21518735436001427,3,3,5
1.0,-1.0134527041760542,5,3,0,-0.5917940217166273,2,3,4
0.0,0.9867258687843835,7,0,0,-1.27502663385927,2,0,3
0.0,0.9867258687843835,11,2,2,-0.24146301395981312,3,0,5
1.0,-1.0134527041760542,3,0,0,1.285352721338541,4,1,3
0.0,0.9867258687843835,9,3,2,-0.2484347753082074,3,2,5
1.0,-1.0134527041760542,15,3,1,1.2958103633611324,4,3,5
0.0,0.9867258687843835,1,1,2,-2.0244909788116585,1,3,1
0.0,0.9867258687843835,5,4,1,0.8653041000977837,4,3,5
0.0,0.9867258687843835,11,4,2,-2.094208592295601,1,3,2
0.0,0.9867258687843835,9,0,1,-1.7212193601565058,1,0,2
0.0,0.9867258687843835,5,1,1,-1.5573829684692395,1,3,5
0.0,0.9867258687843835,4,4,2,-1.0955037791381161,2,3,1
1.0,-1.0134527041760542,10,4,0,0.12978327784218394,3,2,1
1.0,-1.0134527041760542,9,4,2,0.513230152003871,4,2,2
0.0,0.9867258687843835,11,0,1,0.3476508199795062,3,0,5
1.0,-1.0134527041760542,3,4,1,-0.3076947467695591,3,1,2
0.0,0.9867258687843835,8,2,1,-0.6109663654247116,2,1,5
0.0,0.9867258687843835,7,1,1,0.6090918705442928,4,3,4
1.0,-1.0134527041760542,3,4,2,0.11758269548249393,3,3,5
1.0,-1.0134527041760542,1,2,2,-1.121647884194595,2,1,2
1.0,-1.0134527041760542,12,0,1,-1.097246719475215,2,2,1
1.0,-1.0134527041760542,11,0,1,0.6474365579604616,4,2,1
1.0,-1.0134527041760542,12,0,0,0.7467841571750805,4,0,3
0.0,0.9867258687843835,0,2,0,1.2313215708884853,4,1,5
1.0,-1.0134527041760542,11,1,2,-0.25714947699370033,3,1,3
0.0,0.9867258687843835,2,1,1,-1.5591259088063383,1,3,4
1.0,-1.0134527041760542,15,2,1,-1.1408202279026796,2,3,3
1.0,-1.0134527041760542,10,3,0,0.8234735320074179,4,2,4
0.0,0.9867258687843835,2,4,1,-0.16303069879037713,3,0,1
1.0,-1.0134527041760542,1,1,2,0.7711853218944605,4,0,5
0.0,0.9867258687843835,14,2,1,0.3790237460472806,3,3,1
0.0,0.9867258687843835,13,1,1,0.19427207031483135,3,3,5
1.0,-1.0134527041760542,11,4,0,0.04960802233564938,3,0,1
0.0,0.9867258687843835,8,2,0,1.0552845968415285,4,3,3
0.0,0.9867258687843835,4,0,0,-0.14734423575648992,3,1,2
0.0,0.9867258687843835,12,3,1,1.9877576771892678,5,1,5
1.0,-1.0134527041760542,15,3,2,-0.7312292486845134,2,1,4
0.0,0.9867258687843835,9,1,2,1.4352455903290187,4,2,4
1.0,-1.0134527041760542,2,3,0,0.18207148795514128,3,0,3
0.0,0.9867258687843835,10,4,1,-1.1408202279026796,2,0,5
1.0,-1.0134527041760542,14,4,0,0.141983860201874,3,1,4
0.0,0.9867258687843835,14,0,0,-0.9508397311589344,2,2,2
0.0,0.9867258687843835,15,1,2,-0.056711338227363864,3,0,5
1.0,-1.0134527041760542,0,3,0,0.006034513908184931,3,1,2
0.0,0.9867258687843835,9,3,2,0.860075279086488,4,2,2
1.0,-1.0134527041760542,11,0,2,-2.3852796285910642,1,2,5
0.0,0.9867258687843835,13,1,0,-0.8968085807088785,2,2,5
1.0,-1.0134527041760542,13,4,1,-0.4471299737374453,3,0,5
0.0,0.9867258687843835,2,4,1,0.11235387447119818,3,3,3
0.0,0.9867258687843835,11,0,1,-0.7225145469990206,2,3,2
1.0,-1.0134527041760542,1,1,2,-0.7015992629538377,2,1,1
1.0,-1.0134527041760542,13,4,1,-0.7782886377861751,2,2,3
0.0,0.9867258687843835,8,1,1,-0.7172857259877249,2,0,3
1.0,-1.0134527041760542,0,3,2,0.7781570832428549,4,0,5
1.0,-1.0134527041760542,4,2,2,0.736326515152489,4,1,3
0.0,0.9867258687843835,14,0,2,0.16638502492125412,3,1,1
0.0,0.9867258687843835,9,2,1,0.29013378885525315,3,3,3
0.0,0.9867258687843835,10,1,1,0.6718377226798417,4,0,3
0.0,0.9867258687843835,7,1,1,0.1489556215502683,3,0,5
0.0,0.9867258687843835,5,3,0,-1.3133713212754385,2,1,2
1.0,-1.0134527041760542,3,2,1,0.6073489302071943,4,2,5
1.0,-1.0134527041760542,4,0,1,1.8727236149407618,5,0,3
1.0,-1.0134527041760542,3,4,2,0.04612214166145222,3,0,3
1.0,-1.0134527041760542,11,2,0,-0.15431599710488425,3,2,1
1.0,-1.0134527041760542,8,2,1,0.2552749821132816,3,3,3
1.0,-1.0134527041760542,4,3,0,1.7350313283099743,5,3,2
1.0,-1.0134527041760542,0,0,0,0.9123634891994452,4,2,5
0.0,0.9867258687843835,1,3,1,-0.2432059542969117,3,1,4
